time(s)	globalZ	gyroAngle
11.418	0.133863	107.010
11.439	-0.048282	107.010
11.460	-0.168842	106.989
11.482	-0.265340	106.968
11.507	-0.270627	106.954
11.524	-0.236373	106.906
11.547	-0.334521	106.820
11.566	-0.045005	106.704
11.657	0.396910	106.644
11.658	0.439506	106.647
11.659	0.144150	106.719
11.660	-0.221312	106.833
11.675	-0.287508	106.903
11.694	-0.206164	106.976
11.714	-0.135659	107.064
11.736	-0.063684	107.115
11.758	0.085217	107.174
11.778	0.069588	107.225
11.799	-0.006244	107.275
11.821	-0.055365	107.348
11.842	-0.077853	107.373
11.864	-0.015240	107.371
11.884	0.016015	107.351
11.905	-0.001443	107.326
11.926	-0.019489	107.306
11.948	0.009496	107.277
11.969	0.020652	107.222
11.990	0.026856	107.162
12.011	0.059402	107.102
12.033	0.003324	107.079
12.054	-0.164117	107.072
12.075	-0.243077	107.073
12.097	-0.165033	107.039
12.118	-0.063503	106.894
12.139	0.117444	106.894
12.160	0.025642	106.828
12.181	-0.120998	106.751
12.202	0.089198	106.661
12.224	0.134967	106.590
12.245	0.001892	106.511
12.266	-0.249991	106.482
12.287	0.045326	106.536
12.320	0.257661	106.530
12.349	0.010315	106.560
12.352	0.001318	106.565
12.371	0.298671	106.579
12.396	0.426299	106.618
12.414	0.298881	106.686
12.435	-0.000565	106.755
12.457	-0.183003	106.819
12.479	-0.210914	106.862
12.499	-0.161462	106.903
12.520	-0.167077	106.950
12.541	-0.170701	107.011
12.564	-0.113301	107.072
12.584	-0.030388	107.103
12.605	0.040652	107.142
12.626	0.061055	107.142
12.647	0.007866	107.151
12.668	0.023636	107.173
12.690	0.074449	107.233
12.712	0.033165	107.326
12.732	-0.093886	107.400
12.754	-0.166311	107.423
12.774	-0.066982	107.417
12.796	0.035460	107.416
12.817	0.015716	107.436
12.838	-0.136522	107.490
12.859	-0.220953	107.607
12.880	-0.151257	107.814
12.902	-0.275573	108.044
12.924	-0.260828	108.242
12.944	0.179827	108.215
12.965	-0.096302	107.953
12.986	0.016780	107.787
13.008	0.174045	107.720
13.029	0.549397	107.689
13.064	2.448461	107.504
13.072	0.871478	107.504
13.096	-0.428642	106.134
13.114	-0.750588	105.604
13.135	-0.929775	105.604
13.157	0.169548	105.732
13.178	0.677382	106.456
13.198	0.498137	106.456
13.221	0.634222	106.980
13.242	0.581630	107.618
13.262	-0.086746	108.489
13.284	-1.415111	109.281
13.305	-1.827439	109.853
13.326	-1.716091	110.151
13.347	-0.945378	110.219
13.369	0.140745	110.465
13.389	0.110376	111.013
13.412	-0.365337	111.529
13.432	-0.422398	112.158
13.454	-0.070339	113.050
13.474	0.218081	113.878
13.496	0.512154	114.887
13.517	-0.103371	116.073
13.543	-0.704665	116.769
13.559	0.064965	117.074
13.580	0.410317	117.104
13.601	-1.955022	116.793
13.624	-3.425449	115.671
13.645	1.074471	114.139
13.665	2.802639	113.060
13.688	2.743721	113.095
13.707	0.900942	113.346
13.729	-1.203469	113.088
13.750	-1.494069	112.197
13.771	-1.060014	110.770
13.792	-0.653464	109.222
13.814	-0.361523	107.926
13.834	-0.327603	106.788
13.856	-0.573797	105.712
13.877	0.094982	104.890
13.898	0.692758	104.486
13.920	1.209041	104.578
13.940	0.618732	105.211
13.964	0.588859	106.685
13.984	1.218955	106.685
14.004	2.362864	106.666
14.025	2.581204	106.309
14.046	2.512487	105.874
14.068	2.379865	105.478
14.089	2.466921	105.188
14.111	2.542346	105.052
14.131	2.577820	105.174
14.153	2.276224	105.561
14.174	1.311757	106.057
14.196	-0.268975	106.506
14.217	-1.619437	107.645
14.237	-2.460797	107.645
14.258	-2.690762	108.367
14.280	-2.292102	109.000
14.301	-1.588011	109.557
14.322	-1.403812	110.037
14.346	-1.305426	110.398
14.364	-1.302243	110.656
14.387	-1.537165	110.720
14.407	-1.755493	110.541
14.429	-1.474097	110.272
14.450	-0.625935	110.142
14.471	-0.004574	110.261
14.492	-0.103922	110.486
14.514	-0.167930	110.645
14.534	0.698912	110.707
14.555	1.140706	110.756
14.576	0.896831	110.822
14.598	0.476756	110.867
14.620	0.434136	110.879
14.640	1.104351	110.832
14.662	1.260853	110.587
14.682	0.938558	110.150
14.704	1.415224	109.696
14.724	2.234453	109.384
14.750	2.508258	109.216
14.767	1.310037	109.071
14.788	-0.579925	108.836
14.811	-1.787772	108.540
14.830	-2.139690	108.272
14.854	-1.818457	108.123
14.874	-1.259246	108.087
14.895	-0.607169	108.090
14.915	-0.161561	108.038
14.937	-0.134294	107.875
14.958	-0.376195	107.635
14.979	-0.518639	107.356
15.000	-0.560593	107.122
15.021	-0.600431	106.953
15.051	-0.735489	106.806
15.064	-0.956609	106.629
15.086	-0.967486	106.442
15.106	-0.915181	106.324
15.128	-0.811616	106.257
15.149	-0.926847	106.192
15.170	-0.643242	106.124
15.191	0.224315	106.150
15.212	1.357060	106.314
15.234	2.284998	106.517
15.255	2.790861	106.727
15.276	2.827304	106.980
15.297	1.616309	107.346
15.318	0.413189	107.823
15.340	0.514208	108.279
15.361	1.332449	108.646
15.382	1.303304	108.896
15.404	0.263665	109.044
15.424	-0.709475	109.108
15.446	-0.897305	109.074
15.467	-0.850443	108.991
15.488	-0.730301	108.959
15.509	-0.498324	109.033
15.530	-0.608902	109.209
15.553	-0.891348	109.425
15.574	-1.595950	109.658
15.595	-2.062188	109.852
15.615	-2.098908	109.962
15.636	-1.876940	110.053
15.657	-1.347613	110.177
15.679	-0.807553	110.301
15.700	-0.452240	110.207
15.721	-0.173796	110.207
15.743	0.174809	109.936
15.764	0.787187	109.629
15.786	1.389828	109.440
15.806	1.654962	109.453
15.828	1.577964	109.575
15.848	1.679088	109.596
15.869	1.674647	109.449
15.891	1.488014	109.214
