time(s)	globalZ	gyroAngle	pitch
5.088	1.402330	2.726	-46.254
5.107	2.103873	2.689	-46.391
5.127	2.217102	2.500	-46.410
5.147	2.381181	2.500	-46.410
5.167	2.800094	2.352	-46.342
5.187	3.190557	2.043	-46.088
5.207	3.064560	0.972	-46.209
5.227	2.193236	0.382	-46.827
5.248	0.910789	359.583	-48.290
5.267	-0.175549	359.583	-48.290
5.287	-1.377624	359.273	-51.282
5.308	-2.578758	359.634	-52.408
5.327	-3.516656	0.766	-53.874
5.347	-4.351273	1.976	-54.729
5.367	-5.184904	4.260	-55.598
5.388	-5.328856	5.885	-55.826
5.407	-4.439218	7.823	-55.434
5.427	-3.214251	7.823	-55.434
5.447	-2.215665	8.403	-53.132
5.467	-0.695895	7.840	-52.066
5.487	0.760889	7.840	-52.066
5.507	1.847144	5.534	-50.199
5.527	2.383402	4.545	-49.422
5.547	1.817860	4.545	-49.422
5.582	0.641071	4.379	-49.051
5.589	-0.346133	4.790	-48.713
5.606	-0.993145	5.824	-48.503
5.627	-1.387478	5.824	-48.503
5.647	-1.794035	6.008	-48.129
5.666	-0.805250	6.008	-48.129
5.688	0.223985	4.817	-47.068
5.707	1.114055	4.303	-46.633
5.727	1.486058	4.303	-46.633
5.746	1.593198	3.514	-46.202
5.767	1.653480	2.048	-45.878
5.787	1.580777	2.048	-45.878
5.807	1.231022	1.174	-45.834
5.826	0.746938	1.174	-45.834
5.846	0.382313	0.871	-46.376
5.867	0.245729	0.736	-46.624
5.887	0.211244	0.539	-46.970
5.906	0.073436	0.539	-46.970
5.926	0.158360	0.057	-47.526
5.947	0.658547	359.815	-47.702
5.967	1.021419	359.586	-47.915
5.987	1.076700	359.586	-47.915
6.006	1.060103	359.999	-47.929
6.027	1.488548	359.999	-47.929
6.047	2.205926	0.353	-47.715
6.066	2.481490	1.017	-47.216
6.086	2.299317	2.487	-47.198
6.106	0.956448	2.487	-47.198
6.126	0.119481	2.982	-47.799
6.146	-0.200104	3.647	-50.000
6.166	-0.752129	4.113	-51.360
6.186	-1.424311	4.608	-52.074
6.207	-2.007059	5.748	-52.742
6.226	-2.407887	6.707	-52.919
6.246	-2.585750	7.972	-52.972
6.266	-2.530475	7.972	-52.972
6.286	-2.393436	8.428	-52.934
6.305	-1.881774	8.040	-52.795
6.326	-1.217184	7.219	-52.365
6.346	-0.718101	6.638	-51.954
6.365	-0.264367	6.638	-51.954
