time(s)	globalZ	gyroAngle
8.444	0.157705	357.400
8.465	0.038913	357.455
8.486	0.042826	357.516
8.509	0.162809	357.574
8.529	0.127143	357.616
8.550	-0.040575	357.645
8.572	-0.223446	357.663
8.597	-0.259841	357.682
8.615	-0.199992	357.715
8.638	-0.163328	357.754
8.658	-0.094674	357.774
8.680	0.067340	357.787
8.702	0.071566	357.798
8.722	-0.119701	357.799
8.743	-0.185611	357.825
8.766	-0.021816	357.825
8.786	0.092129	357.866
8.807	0.083524	357.910
8.830	0.121690	357.970
8.854	0.160155	357.970
8.871	0.045659	357.991
8.893	0.018655	358.018
8.915	-0.028078	358.096
8.938	0.015537	358.096
8.958	0.069801	358.142
8.979	0.018057	358.198
9.000	-0.092426	358.198
9.022	-0.110787	358.232
9.043	0.014612	358.265
9.064	0.105800	358.291
9.086	0.002003	358.325
9.107	-0.093278	358.353
9.128	-0.087419	358.397
9.150	-0.092903	358.443
9.171	0.014924	358.483
9.192	0.096095	358.524
9.214	0.037845	358.606
9.236	-0.025504	358.606
9.258	-0.006159	358.650
9.278	0.051631	358.695
9.299	0.104514	358.735
9.320	0.159366	358.765
9.343	0.100150	358.791
9.363	0.030442	358.814
9.385	-0.005456	358.839
9.406	-0.038785	358.857
9.427	-0.040899	358.869
9.449	-0.004864	358.880
9.470	-0.029464	358.893
9.492	-0.143636	358.906
9.513	-0.142389	358.920
9.535	-0.087024	358.942
9.556	-0.051896	358.966
9.579	0.131763	358.982
9.600	0.267718	358.992
9.620	0.118553	358.992
9.641	-0.117191	358.972
9.663	-0.176625	358.972
9.684	-0.194428	358.969
9.705	-0.219971	358.967
9.730	-0.240809	358.960
9.748	-0.120017	358.960
9.769	-0.077111	358.942
9.791	-0.132005	358.909
9.812	-0.072364	358.869
9.834	0.027090	358.818
9.855	-0.137063	358.753
9.879	-0.637408	358.670
9.898	-0.940184	358.587
9.919	-0.792069	358.516
9.941	-0.447090	358.443
9.962	-0.173539	358.356
9.984	-0.197223	358.214
10.006	0.214054	358.029
10.029	0.540461	357.850
10.048	0.658616	357.682
10.069	0.577363	357.468
10.090	1.103851	357.468
10.112	1.408388	357.096
10.133	1.072339	357.016
10.155	0.659484	356.900
10.177	0.914335	356.728
10.199	1.018131	356.728
10.219	0.676089	356.647
10.240	0.336646	356.536
10.261	0.206491	356.463
10.283	0.283526	356.473
10.304	0.271339	356.564
10.326	0.157304	356.826
10.347	0.314437	356.826
10.369	0.656339	356.955
10.390	0.770689	357.080
10.412	0.852366	357.219
10.433	0.884800	357.416
10.455	0.676814	357.630
10.475	0.169328	357.841
10.498	-0.355840	358.101
10.521	-0.561687	358.374
10.540	-0.378171	358.642
10.561	-0.045594	358.900
10.582	-0.269786	359.128
10.604	-0.716247	359.128
10.625	-0.890077	359.539
10.646	-0.811803	359.707
10.669	-0.698991	359.858
10.689	-0.615086	359.974
10.711	-0.504399	0.043
10.732	-0.221890	0.107
10.756	0.026485	0.150
10.775	0.121023	0.233
10.798	0.233642	0.233
10.818	0.379294	0.303
10.839	0.489831	0.328
10.861	0.498309	0.321
10.882	0.445473	0.323
10.903	0.222665	0.234
10.926	0.135558	0.234
10.946	0.140837	0.184
10.967	0.220747	0.140
10.989	0.237644	0.092
11.010	0.174486	0.092
11.031	0.028953	0.016
11.053	-0.061042	359.985
11.078	0.040795	359.963
11.096	0.159853	359.949
11.118	0.210443	359.944
11.139	0.275142	359.941
11.160	0.274893	359.936
11.184	0.208233	359.927
11.203	0.113420	359.929
11.224	0.089548	359.942
11.245	0.105876	359.954
11.267	0.066644	359.971
11.288	0.025938	359.997
11.310	0.035479	0.028
11.332	0.048858	0.068
11.352	0.046588	0.100
11.374	-0.016027	0.132
11.396	-0.057491	0.161
11.420	-0.057041	0.203
11.439	-0.017247	0.203
11.459	-0.011570	0.220
11.481	-0.026999	0.231
11.502	-0.004893	0.248
11.524	0.045768	0.257
11.545	0.102827	0.253
11.566	0.107666	0.231
11.589	0.051525	0.168
11.609	0.027998	0.168
11.631	0.072677	0.150
11.652	0.087908	0.121
11.673	0.050112	0.088
11.695	0.066365	0.088
11.718	0.084654	0.009
11.739	0.061331	359.985
11.759	0.021766	359.985
11.780	0.031196	359.965
11.801	0.109027	359.952
11.823	0.068663	359.948
11.848	-0.039314	359.947
11.866	-0.049562	359.945
11.887	-0.002632	359.941
11.908	0.021273	359.948
11.930	0.057425	359.947
11.951	0.129127	359.950
11.972	0.077405	359.944
11.995	0.018990	359.940
12.015	-0.007459	359.946
12.038	-0.014116	359.958
12.058	-0.038626	359.971
12.080	-0.051069	359.980
12.101	-0.017632	359.982
12.122	-0.012397	359.982
12.147	-0.026318	359.982
12.165	0.057245	359.978
12.186	0.107584	359.973
12.208	0.095934	359.963
12.229	0.068442	359.951
12.251	0.063847	359.942
12.272	0.065831	359.940
12.295	0.085293	359.941
12.315	0.002318	359.937
12.337	0.121280	359.936
12.359	0.161247	359.945
12.380	0.031504	359.950
12.401	-0.046538	359.944
12.422	0.025787	359.944
12.443	0.008285	359.950
12.465	-0.040814	359.948
12.486	0.006625	359.941
12.508	0.011850	359.937
12.529	-0.035360	359.937
12.551	-0.020737	359.939
12.571	0.003321	359.939
